diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
syndrome des loges,Q1778968, , , , , , , , , , , , ,"958.8,958.90",T79.A0,C0009492,D003161,C118422,https://fr.wikipedia.org/wiki/Syndrome_de_loge,pathologie grave qui apparaît quand il y a une augmentation de la pression qui survient au sein d’un compartiment ou loge musculaire,Syndrôme des loges
connectivite,Q1779300,inflammation,Q101991,"ambrisentan,bosentan monohydraté,macitentan,étanercept","Q27114267,Q410789,Q415343,Q6724151", , , , , , , , , , ,C0009782,D003240,C26729,https://fr.wikipedia.org/wiki/Connectivite, , 
Insuffisance tricuspide,Q1780241,insuffisance cardiaque,Q181754, , , , , , , , , , , , ,C0040961,D014262,"C50842,C50843",https://fr.wikipedia.org/wiki/Insuffisance_tricuspide, ,insuffisance tricuspidienne
sclérose concentrique de Balo,Q1783645, , , , , , , , , , , , ,341.1,"G31.81,G37.0,G37.5","C0004712,C0007795,C0205710", ,"C35257,C84670", , , 
cancer des voies aérodigestives supérieures,Q1783924, , ,"carboplatine,chlorhydrate de doxorubicine,cisplatine,docétaxel,fluorouracile,hydroxyurée,méthotrexate,pilocarpine,vinblastine","Q212272,Q238512,Q27032359,Q282629,Q411461,Q412415,Q415588,Q420436,Q422232", , ,fumer,Q662860, , , , , , ,C0018671, ,C3077,https://fr.wikipedia.org/wiki/Cancer_des_voies_a%C3%A9rodigestives_sup%C3%A9rieures, ,cancer de la tête et du cou
tumeur osseuse à cellules géantes,Q1785791, , , , , , , , , , , , , ,D48.0,C0206638,D018212,C121932, , , 
acrocéphalosyndactylie,Q1786496, , , , , , , , , , , , ,755.55, ,C1510455,D000168,C34348, ,famille de maladies, 
craniopharyngiome,Q1786513, , , , , , , , , , , , , , ,C0010276,D003397,C2964,https://fr.wikipedia.org/wiki/Craniopharyngiome,malformation tissulaire embryonnaire (c'est-à-dire apparue avant la naissance) de la région hypophysaire, 
syndrome des ongles jaunes,Q1786851, , , , , , , , , , , , ,"703.8,757.0",L60.5,C0221348,D056684,C85238,https://fr.wikipedia.org/wiki/Syndrome_des_ongles_jaunes,syndrome,syndrome de Samman et White
séminome,Q1786953, , , , , , , , , , , , , , ,C0036631,D018239,C9309,https://fr.wikipedia.org/wiki/S%C3%A9minome,"cancer (tumeur maligne) constitué par la prolifération anarchique de cellules dérivées des cellules germinales, les cellules de la reproduction présentes dans le testicule ou l'ovaire.", 
cryoglobulinémie,Q1790371, , ,rituximab,Q412323, , , , , , , , ,273.2,D89.1,C0010403,D003449,C26736,https://fr.wikipedia.org/wiki/Cryoglobulin%C3%A9mie,maladies causées par la présence de cryoglobulines dans le sang,"Cryoglobuline,Cryoglobulinemie,Cryoglobulinemies,Cryoglobulinémie mixte,Cryoglobulinémies"
encéphalite à  virus Kunjin,Q1792224,léthargie,Q15637420, , , , , , ,infection,Q166231, , , , , , , , , , 
dermatite irritative,Q1799146, , , , , , , , , , , , ,692.9,"L24,L24.9",C0162823,D017453,C27151, , ,"Irritation de la peau,dermite orthoergique,irritation cutanée"
ostéoblastome,Q1807280, , , , , , , , , , , , , ,"D16.0,D16.1,D16.3,D16.4,D16.5,D16.6,D16.7,D16.8",C0029417,D018215,C3294,https://fr.wikipedia.org/wiki/Ost%C3%A9oblastome, , 
cancer du vagin,Q1807522, , , , , , , , , , , , ,184.0,C52,"C0042237,C0042258,C0750081", ,"C3437,C7410", , , 
œdème maculaire,Q1813737, , ,"Dexaméthasone,aflibercept,bevacizumab,ranibizumab,triamcinolone","Q1074056,Q413299,Q414270,Q422252,Q4689286", , , , , , , , , , ,C0271051,D008269,C35468, , , 
paralysie pseudobulbaire,Q1815985, , , , , , , , , , , , ,335.23, ,C0033790,D020828,C129934, , , 
carcinome péritonéal primaire,Q1816041, , , , , , , , , , , , , , ,C1514428, ,C40022, ,cancer, 
leucodystrophie,Q1821559, , , , , , , , , , , , ,330.0, ,C0023520, ,C61253,https://fr.wikipedia.org/wiki/Leucodystrophie,maladies rares caractérisées par un processus de démyélinisation du système nerveux central et périphérique,Laucodystrophie
gastrite atrophique,Q1826391, , , , , , , , , , , , ,"535.1,535.10,535.11",K29.4,"C0017154,C0156073",D005757,C7405, ,maladie,"Gastrite chronique atrophique,atrophie gastrique"
liposarcome,Q1827425, , , , , , , , , , , , , , ,C0023827,D008080,C3194,https://fr.wikipedia.org/wiki/Liposarcome, , 
Agnosie visuelle aperceptive,Q1859754, , , , , , , , , , , , , , , , , , , , 
pinguécula,Q1862031, , , , , , , , , , , , ,372.51,H11.15, ,D059407,C129468,https://fr.wikipedia.org/wiki/Pingu%C3%A9cula,"petite masse jaunâtre, parfaitement bénigne, qui se situe sur la conjonctive à côté de la cornée",Pinguecula
leucocorie,Q1862805, , , , , , , , , , , , ,360.44,H44.53,C0152458, , ,https://fr.wikipedia.org/wiki/Leucocorie,"reflet blanchâtre de la pupille présent notamment en cas de cataracte, de rétinoblastome (tumeur de la rétine)1 ou d'un mélanome du corps ciliaire", 
cancer des ganglions,Q1868001, , , , , , , , , , , , ,239.89, ,C0948627, ,C35812, , , 
fasciite,Q1870975, , , , , , ,fumer,Q662860, , , , ,729.4,M72.9,C0015645,D005208,C50559,https://fr.wikipedia.org/wiki/Fasciite, , 
hordeolum interne,Q1872670, , , , , , , , , , , , ,373.12,H00.02,C0085690, , , ,infection de la glande de Meibomius,orgelet interne
cancer  de la trachée,Q1875764, , , , , , , , , , , , ,162.0,C33,C0153489, ,C9346, , , 
Oligospermie,Q1876491, , , , , , , , , , , , ,606.1,"N46.1,N46.11",C0028960,D009845,C34860,https://fr.wikipedia.org/wiki/Oligospermie,présence de spermatozoïdes en quantité anormalement faible,"cryptozoospermie,oligozoospermie"
teigne de la barbe,Q1887877, , , , , , , , , , , , , , , , , , ,maladie,Tinea barbae
maladie de carence,Q1890194, , ,"manganèse,sélénium","Q731,Q876", , , , ,malnutrition,Q12167, , ,"269.8,269.9",E40.E46,C0011156,D003677, ,https://fr.wikipedia.org/wiki/Carence_nutritionnelle, ,"Carence alimentaire,Carence nutritionnelle,Carences Nutritionnelles,Carences nutritionnelles"
syndrome myéloprolifératif,Q1898104, , ,"Anagrélide,phénylbutyrate de sodium","Q408163,Q7553358", , , , , , , , ,238.79,D47.1,C0282609,D009196,C35370,https://fr.wikipedia.org/wiki/Syndrome_my%C3%A9loprolif%C3%A9ratif, ,"Syndrome myeloproliferatif,Syndromes myéloprolifératifs"
rhabdomyosarcome,Q1898141, , ,"(RS)-cyclophosphamide,actinomycine D,dacarbazine,melphalan,vincristine,étoposide","Q186127,Q2298283,Q408524,Q408977,Q416975,Q418817", , , , , , , , , , ,C0035412,D012208,C3359,https://fr.wikipedia.org/wiki/Rhabdomyosarcome,tumeur maligne développée à partir du tissu musculaire strié squelettique, 
cancer de la vulve,Q1908194, , , , , , , , , , , , ,184.4,"C51,C51.9","C0042995,C0375071", ,"C3443,C7502",https://fr.wikipedia.org/wiki/Cancer_de_la_vulve, , 
syndrome d'inhalation méconiale,Q1918881, , , , , , , , , , , , ,770.1,"P24.0,P24.00,P24.01",C0025048,D008471,C87093, ,méconium inhalé par le nouveau-né au moment de l'accouchement, 
croûte de lait,Q1934513, , ,kétoconazole,Q407883, , , , , , , , ,690.11,L21.0,C0221244, , ,https://fr.wikipedia.org/wiki/Cro%C3%BBte_de_lait, , 
syndrome de Conn,Q1939330, , ,spironolactone,Q422188,hyperaldostéronisme,Q1640860, , , , , , ,255.12,"E26.0,E26.01",C1384514, ,C34510,https://fr.wikipedia.org/wiki/Syndrome_de_Conn, ,hyperaldostéronisme primaire
myome,Q1941101, , , , , , , , , , , , , ,D21,C0027086,D009214,C4882,https://fr.wikipedia.org/wiki/Myome, , 
pharmacopsychose,Q2151786, , , , , , , , , , , , ,293.89, ,C0154334, , ,https://fr.wikipedia.org/wiki/Pharmacopsychose,psychose induite par une substance absorbée, 
conjonctivite papillaire géante,Q2152449, , ,"Q3837481,Q6807292,Q7162004,antazoline,astémizole,azélastine,kétorolac trométamol,lévocabastine,nedocromil,olopatadine,pyrilamine,triprolidine","Q2240116,Q27107089,Q3267092,Q3800087,Q3837481,Q416706,Q417654,Q419820,Q423437,Q6807292,Q7162004,Q771975", , , , , , , , ,372.39, ,C0009769, ,C34507, , , 
syndrome néphrotique congénital,Q2160802, , , , , , , , , , , , , ,N04,C3501848,C535761,C35337, ,maladie, 
Ainhum,Q2161046, , , , , , , , , , , , ,136.0,L94.6,C0001860,D000387,C84544,https://fr.wikipedia.org/wiki/Ainhum, , 
syndrome de Sézary,Q2165399, , , , , , , , , , , , ,202.2,"C84.1,C84.10",C0036920,D012751,C3366,https://fr.wikipedia.org/wiki/Syndrome_de_S%C3%A9zary,variété de lymphome non-hodgkinien leucémisé, 
kératose séborrhéique,Q2166371, , ,peroxyde d'hydrogène,Q171877, , , , , , , , ,702.1,"L82,L82.1",C0022603,D017492,C9006,https://fr.wikipedia.org/wiki/K%C3%A9ratose_s%C3%A9borrh%C3%A9ique,affection dermatologique benigne,verrue séborrhéique
Miliaire cristalline,Q2179162, , , , , , , , , , , , , ,L74.1,C3241961, , ,https://fr.wikipedia.org/wiki/Miliaire_cristalline, , 
Tic transitoire,Q2184304, , ,"clonazépam,pimozide","Q144085,Q407988", , , , , , , , ,307.21,F95.0,C0040702, ,C116767, , ,tic transitoire
oesophagite peptique,Q2184368, , ,"Q27104479,Q27269528,aluminium carbonate,calcium (glucoheptonate de) dihydraté,carbonate de calcium,cimétidine,famotidine,hydroxyde de magnésium,nizatidine","Q1188290,Q23767,Q27104479,Q27269528,Q407548,Q409492,Q411159,Q4737377,Q5018826", , , , , , , , ,530.11, ,C0014869,D004942, , , , 
tympanosclérose,Q2199494, , , , , , , , , , , , ,"385.00,385.09",H74.0,C0155477,D063371, , ,calcification de l'oreille moyenne, 
Syndrome de Miller-Dieker,Q2200977, , , , , , , , , , , , , ,Q93.88,C0265219, ,C124852,https://fr.wikipedia.org/wiki/Syndrome_de_Miller-Dieker,maladie génétique, 
maladie neuromusculaire,Q2246789, , , , , , , , , , , , ,"358,358.9",G70.9,C0027868,D009468, ,https://fr.wikipedia.org/wiki/Maladie_neuromusculaire,condition médicale,Maladie neuro-musculaire
agnosie visuelle associative,Q2254511, , , , , , , , , , , , , , , , , , , , 
anévrisme de l'aorte abdominale,Q2256736, , , , , , , , , , , , , , ,C0162871,D017544,C27000,https://fr.wikipedia.org/wiki/An%C3%A9vrisme_de_l%27aorte_abdominale, , 
syndrome de Schnitzler,Q2259421, , , , , , , , , , , , ,708.8,L50.8,C0524988,D019873, ,https://fr.wikipedia.org/wiki/Syndrome_de_Schnitzler,"maladie rare définie par l'association d'une urticaire chronique, d'une fièvre intermittente, de douleurs ostéoarticulaires ou d'arthrites et d'une gammapathie IgM monoclonale", 
membrane épirétinienne,Q2282783, , , , , , , , , , , , ,"362.56,362.89", ,C0339543,D019773, ,https://fr.wikipedia.org/wiki/Membrane_%C3%A9pir%C3%A9tinienne,membrane pathologique apparaissant sur la surface vitreuse de la rétine,fibrose maculaire prérétinienne
fibrose pulmonaire idiopathique,Q2290446, , , , , , , , , , , , ,516.31,J84.112,C1800706,D054990,"C35715,C35716",https://fr.wikipedia.org/wiki/Fibrose_pulmonaire_idiopathique, , 
hidrosadénite,Q2298953,inflammation,Q101991, , , , , , , , , , ,705.83, ,C0085160,D016575,C112190, , ,hidradénite
anxiété de séparation,Q2300749, , , , , , , , , , , , , , ,C1527281,D001010,C35014,https://fr.wikipedia.org/wiki/Anxi%C3%A9t%C3%A9_de_s%C3%A9paration, ,Anxiete de separation
myélopathie,Q2303951, , , , , , , , , , , , ,"336.8,336.9",G95.9,"C0037928,C4025722",D013118,C97110,https://fr.wikipedia.org/wiki/My%C3%A9lopathie,maladie qui touche la moelle épinière,"maladie de la moelle épinière,myelopathie"
cardiomyopathie alcoolique,Q2305174, , , , , , , , , , , , ,425.5,I42.6,C0007192,D002310,C53653, , , 
chlorose,Q2306782,hypochromie,Q1641305,"fer,fumarate ferreux,gluconate ferreux dihydraté,sulfate de fer heptahydraté","Q27105054,Q27290556,Q416370,Q677", , , , , , , , , ,D50,C0002884,D000747,C34380,https://fr.wikipedia.org/wiki/Chlorose_(m%C3%A9decine),forme d'anémie ferriprive devant son nom à la teinte verdâtre de la peau du patient,anémie hypochrome
sphingolipidose,Q2309612, , , , , , , , , , , , , ,"E75.0,E75.1,E75.2,E75.3",C0037899,D013106,C117254, ,groupe de maladies, 
dysautonomie familiale,Q2325854, , , , , , , , , , , , , ,G90.1,C0013364,D004402,C84706,https://fr.wikipedia.org/wiki/Dysautonomie_familiale,maladie génétique,maladie de Riley-Day
Foie cardiaque,Q2334877, , , , , , , , ,insuffisance cardiaque congestive,Q19000661, , ,573.0,K76.1,C0156195, , ,https://fr.wikipedia.org/wiki/Foie_cardiaque, , 
méningoencéphalite,Q2346415, , , , , , , , , , , , , ,"A69.22,G04",C0025309,D008590,C34813, , , 
éruptions acnéiformes,Q2365426, , , , , , , , , , , , , , ,"C0175167,C0234894",D017486,C35277, ,maladie,dermatite acnéiforme
allergie aux noix et noisettes,Q2373361, , , , ,allergie aux arachides,Q7157933, , ,"Q18609180,fruit à coque","Q11009,Q18609180", , , , ,C0577620,D021184, , , , 
syndrome de l'anse borgne,Q2375956, , , , , , , , , , , , ,579.2,K90.2,C0005750,D001765,C34431,https://fr.wikipedia.org/wiki/Syndrome_de_l%27anse_borgne,maladie,"syndrome de pullulation bactérienne intestinale,"
syringome,Q2376518, , , , , , , , , , , , , , ,C0206673,D018252,C3761, ,tumeur bénigne de la peau, 
rhinite vasomotrice,Q2403156,choc circulatoire,Q178061,"Cyproheptadine,Q27126632,Q27270210,azélastine,bromphéniramine,carbinoxamine,chlorhydrate de cyproheptadine,maléate de bromphéniramine,phényléphrine,scopolamine,tétryzoline","Q2606497,Q27105975,Q27126632,Q27126856,Q27270210,Q337188,Q3728177,Q417884,Q419820,Q421910,Q425109", , , , , , , , , ,J30.0,C0035460,D012223,C34988,https://fr.wikipedia.org/wiki/Rhinite_vasomotrice,"rhinite persistante, non-allergique",rhinite non allergique
cancer oculaire,Q2420648, , , , , , , , , , , , ,"190.8,239.89", ,C0496836, ,"C3030,C4767", , , 
teigne imbriquée,Q2435687, , , , , , , , , , , , , ,B35.5, , , , , , 
teigne de la main,Q2435699, , , , , , , , , , , , ,110.2,B35.2,C0153246, , , , ,Tinea Manus
endocardite infectieuse,Q2450598,fièvre,Q38933,"(2R)-daptomycine,Q1638852,ampicilline,ceftriaxone,céfazoline,doxycycline,flucloxacilline,gentamicine,imipénème,oxacilline,streptomycine,vancomycine","Q1638852,Q192717,Q1994556,Q244150,Q415739,Q418725,Q418747,Q421713,Q422442,Q422482,Q424027,Q425152", , , , ,infection,Q166231,"Q7835379,hémoculture,thermométrie,échographie transœsophagienne","Q1744036,Q7835379,Q886695,Q909741",136.9, ,"C0014118,C1541923", ,C78265, , , 
inflammation du côlon,Q2453464, , ,"acide 5-aminosalicylique,adalimumab,budésonide,ciprofloxacine,golimumab,infliximab,métronidazole,vedolizumab","Q169569,Q256602,Q348260,Q412479,Q413879,Q415264,Q422212,Q7918002", , , , , , , , ,558.9,K52.9,C0009319,D003092,C26723,https://fr.wikipedia.org/wiki/Colite, ,colite
syndrome de compression du tronc cœliaque,Q2456424, , , , , , , , , , , , ,447.4,I77.4,C1861783,D000074742, , , ,syndrome de Dunbar
adénome thyroïdien,Q2465347, , , , , , , , , , , , , , ,C0151468, ,C3502, , ,tumeur bénigne de la thyroïde
gomme syphilitique,Q2466723, , , , , , , , , , , , , , , , , , , , 
cystite kystique,Q2500950, , , , , , , , , , , , ,595.81, ,C0152262, ,C96230, , , 
carcinome urothélial,Q2501186, , ,"cisplatine,doxorubicine,gemcitabine,lambrolizumab,nivolumab","Q13896859,Q18936,Q412415,Q414143,Q7041828", , , , , , , , , , ,"C0007138,C0334265",D002295,"C2930,C6783",https://fr.wikipedia.org/wiki/Carcinome_uroth%C3%A9lial, ,carcinome à cellules transitionnelles
langue fissurée,Q2504473, , , , , , , , , , , , ,529.5,K14.5,C0040412,D014063, ,https://fr.wikipedia.org/wiki/Langue_fissur%C3%A9e,nom d'un type de lésion de la muqueuse de la surface supérieure de la langue, 
nécrose de la pulpe dentaire,Q2507106, , , , , , , , , , , , ,522.1,K04.1,C0011407,D003790, , , , 
pathologie buccale,Q2508462, , ,"chlorhexidine,lidocaïne","Q15646788,Q216935", , ,fumer,Q662860, , , , ,528.9, ,C0026636,D009059,"C27641,C3240",https://fr.wikipedia.org/wiki/Pathologie_buccale, , 
traumatisme du plexus brachial,Q2517861, , , , , , , , , , , , ,353.0, ,C0006091, , , ,douleur au bras,brachialgie
adamantinome,Q2521747, , , , , , , , , , , , , , ,C1367554,D050398,C7644,https://fr.wikipedia.org/wiki/Adamantinome,tumeur osseuse bénigne, 
vulvovaginite,Q2535470,inflammation,Q101991, , , , , , , , , , , ,N76.0,C0042998,D014848,C35131, , , 
Rétrécissement tricuspide,Q2544879,endocardite,Q82504, , , , , , , , , , , , ,C0040963,D014264,C50783,https://fr.wikipedia.org/wiki/R%C3%A9tr%C3%A9cissement_tricuspide, , 
Asthme professionnel,Q2551913, , , , , , , , ,sensibilisation pulmonaire,Q21120146, , , , , ,D059366, ,https://fr.wikipedia.org/wiki/Asthme_professionnel,maladie du système respiratoire dont les causes sont liées à un métier, 
exotropie,Q2556242, , , , , , , , , , , , ,"378.1,378.10","H50.1,H50.10",C0015310,D005099,C34601, , ,strabisme divergent
syndrome de Weissenbacher-Zweymuller,Q2556531, , , , , , , , , , , , , ,Q87.0,C0031900, ,C85010, , , 
Syndrome du cimeterre,Q2557206, , , , , , , , , , , , ,747.41,"Q26.2,Q26.8",C0036400,D012587,C85056,https://fr.wikipedia.org/wiki/Syndrome_du_cimeterre, , 
prosopalgie,Q2561844, , , , , , , , , , , , ,351.8, ,C0015467,D005156, , ,douleur du visage,"algie de la face,névralgie faciale"
hémophilie B,Q2562598, , , , , , , , , , , , ,286.1,D67,C0008533,D002836,C26721, ,maladie,maladie de Christmas
leucémie myélomonocytaire juvénile,Q2578247, , , , , , , , , , , , , ,"C93.3,C93.30","C0023480,C0349639",D054429,C9233, , , 
hémangiome hépatique,Q2596039, , , , , , , , , , , , , , , , , , ,tumeur du benigne du foie,"angiome du foie,hémangiome du foie"
schizophrénie paranoïde,Q2606101,hallucination,Q130741,chlorprothixène,Q423809,"paranoïa,schizophrénie paranoïaque,trouble de la personnalité paranoïaque","Q1229994,Q28914244,Q747735", , , , , , ,"295.3,295.30,295.32",F20.0,"C0036349,C0270398",D012563,C35006,https://fr.wikipedia.org/wiki/Schizophr%C3%A9nie_parano%C3%AFde,sous-type le plus commun de schizophrénie, 
angiosarcome,Q2619091, , , , , , , , , , , , , , ,"C0018923,C0854893",D006394,"C3088,C9275",https://fr.wikipedia.org/wiki/Angiosarcome,type de tumeur, 
sarcome synovial,Q2619315, , ,pazopanib,Q7157043, , , , , , , , ,171.9,C49.9,C0039101,D013584,C3400, ,cancer, 
lymphome diffus à grandes cellules B,Q2626074, , ,"(RS)-cyclophosphamide,(RS)-lénalidomide,Dexaméthasone,afutuzumab,bendamustine,bortézomib,brentuximab vedotin,carboplatine,cytarabine,doxorubicine,filgrastim,gemcitabine,ibrutinib,idelalisib,ifosfamide,méthotrexate,nivolumab,ofatumumab,pegfilgrastim,prednisolone,prednisone,procarbazine,rituximab,tisagenlecleucel,vincristine,vorinostat,vénétoclax,étoposide,évérolimus","Q11426176,Q1592932,Q180983,Q18936,Q23671272,Q30314624,Q3151081,Q389496,Q408524,Q408977,Q410656,Q412323,Q414143,Q415588,Q418560,Q418656,Q418817,Q419319,Q421052,Q422232,Q422252,Q422324,Q424972,Q425681,Q425745,Q5908266,Q5984881,Q7041828,Q905901", , , , , , , , ,200.7,C83.3,C0079744,D016403,C8851,https://fr.wikipedia.org/wiki/Lymphome_diffus_%C3%A0_grandes_cellules_B, , 
trouble dissociatif,Q2627467, , , , ,Syndrome dissociatif,Q3508739, , , , , , ,"300.15,300.9","F44.9,F48.9","C0012746,C0041857",D004213,C92197,https://fr.wikipedia.org/wiki/Troubles_dissociatifs, , 
hyperplasie gingivale,Q2637111, , , , , , , , , , , , ,523.8,K06.1,C0376480,D019214, , , , 
carcinome du canal anal,Q2652259, , , , , , , , , , , , , , ,C0563211,C563020,C7489, , , 
dépression atypique,Q2657784,"hypersomnie,paralysie","Q107231,Q751641", , , , , , , , , , ,296.82,"F32.8,F32.89",C0154437, , ,https://fr.wikipedia.org/wiki/D%C3%A9pression_atypique, , 
maladie endocrinienne,Q2661443, , , , ,endocrinopathie,Q3725133, , , , , , ,"259.8,259.9",E34.9,"C0014130,C4025823",D004700,C3009, , , 
Intolérance au glucose,Q2661464, , ,"albiglutide,dulaglutide,exénatide,liraglutide","Q21011228,Q2526479,Q417762,Q4712362", , , , , , , , ,271.3,"R73.03,R73.09",C0271650,D018149,C34646,https://fr.wikipedia.org/wiki/Intol%C3%A9rance_au_glucose, ,"Intolérance aux glucides,Intolérance glucidique,Tolerance abaissee au glucose,Tolérance abaissée au glucose"
Tic moteur ou vocal chronique,Q2667685, , , , , , , , , , , , ,307.22,F95.1,C0008701, ,C116768, , , 
trouble factice,Q2686385, , , , ,"simulation de maladie,trouble de conversion","Q1051355,Q488231", , , , , , ,300.16,F68.11,"C0015481,C0233752",D005162, ,https://fr.wikipedia.org/wiki/Trouble_factice,trouble mental au cours duquel le sujet éprouve le besoin morbide de simuler une maladie,pathomimie
asphyxie néonatale,Q2694437, , , , , , , , ,"cardiopathie congénitale,disproportion fœto-pelvienne,hernie diaphragmatique congénitale,hématome rétroplacentaire,insuffisance placentaire,maladie des membranes hyalines,oligoamnios,procidence du cordon,retard de croissance intra-utérin","Q1144406,Q1671598,Q2099138,Q2163245,Q3030582,Q388113,Q754348,Q779374,Q939364", , ,768.9,P84,C0004045,D001238,C116313, , , 
ésotropie,Q2720759, , , , , , , , , , , , ,"378.0,378.00","H50.0,H50.00",C0014877,D004948,C34596, ,forme de strabisme,strabisme convergent
hernie ombilicale,Q2737426, , , , , , ,fumer,Q662860, , , , ,756.72,Q79.2,"C0795690,C1306503",D006554,C98997,https://fr.wikipedia.org/wiki/Hernie_ombilicale, , 
cancer du rectum,Q2739660, , ,"aflibercept,bevacizumab,capécitabine,cetuximab,fluorouracile,irinotécan,oxaliplatine,panitumumab,régorafénib,trifluridine","Q2359590,Q238512,Q3891664,Q412197,Q413299,Q417775,Q420207,Q420296,Q422327,Q4689286", , , , , , , , ,154.1,C20,"C0007113,C0949022", ,"C7418,C9382",https://fr.wikipedia.org/wiki/Cancer_du_rectum, ,cancer rectal
mélanome de la choroïde,Q2743369, , , , , , , , , , , , , , ,C0346388, ,C4561, , ,mélanome choroïdien
syndrome de dispersion pigmentaire,Q2753827, , , , , , , , , , , , , , ,C1271398,C563184, , , , 
maladie hépatobiliaire,Q2755530, , , , , , , , , , , , , , ,C0267792, ,C3959, , , 
lupus médicamenteux,Q2785159, , , , , , , , , , , , , ,M32.0,C0263591, ,C114354, , ,"lupus érythémateux d'origine médicamenteuse,syndromes lupiques induits par les médicaments"
kératopathie bulleuse,Q2805908, , , , , , , , , , , , ,371.23,H18.1,C0155111, ,C26970, , , 
acanthome,Q2822569, , , , , , , , , , , , , , ,C0846967,D049309,C7419,https://fr.wikipedia.org/wiki/Acanthome,tumeur de la peau, 
accès pernicieux,Q2822915, , ,pentoxifylline,Q416331, , , , , , , , ,084.9,B50.0,C0024534,D016779,C128373,https://fr.wikipedia.org/wiki/Acc%C3%A8s_pernicieux,complication neurologique du paludisme,"neuropaludisme,paludisme cérébral"
Syndrome d'Evans,Q3109873,"contusion,pétéchie,épistaxis","Q1412657,Q202013,Q574491", , , , , , , , , , ,287.32,"D69.3,D69.41",C0272126,C536380,C61284,https://fr.wikipedia.org/wiki/Syndrome_d%27Evans, , 
Hémoglobinose H,Q3144945, , , , , , , , , , , , , ,D56.0,C3161174, , ,https://fr.wikipedia.org/wiki/H%C3%A9moglobinose_H,Maladie, 
hémopéricarde,Q3144949, , , , , , , , , , , , ,423.0, ,C0019064, ,C111644,https://fr.wikipedia.org/wiki/H%C3%A9mop%C3%A9ricarde,"épanchement sanguin dans le péricarde, la membrane séreuse enveloppant le cœur. C'est de fait un épanchement péricardique.", 
hépatite alcoolique,Q3144986, , , , , , , , , , , , ,571.1,K70.1,"C0001306,C0019187",D006519,"C34352,C34684",https://fr.wikipedia.org/wiki/H%C3%A9patite_alcoolique_aigu%C3%AB,affection sévère du foie liée à la toxicité indirecte de l'alcool qui entraîne une mort cellulaire brutale et plus ou moins étendue,"Hepatite alcoolique aiguë,Hépatite Alcoolique Aiguë,Hépatite aiguë alcoolique"
uvéite antérieure,Q3154357, , ,rimexolone,Q7334443, , , , , , , , , , ,C0042165,D014606,C35109,https://fr.wikipedia.org/wiki/Uv%C3%A9ite_ant%C3%A9rieure,inflammation de l'iris ou du corps ciliaire, 
Molluscum pendulum,Q3179593, , , , , , , , , , , , , , ,C0037293, ,"C3337,C3374",https://fr.wikipedia.org/wiki/Molluscum_pendulum, ,Acrochordon
abus de substances,Q3184856, , ,"(RS)-citalopram,Q25048068,Q4120713,alprazolam,buprénorphine,diazépam,escitalopram,fentanyl,gabapentine,hydromorphone,kétamine,lopéramide,lorazépam,mirtazapine,naltrexone,oxycodone,oxymorphone,protoxyde d'azote,quétiapine,zolpidem","Q210402,Q218842,Q243547,Q25048068,Q303646,Q319877,Q407535,Q407541,Q407721,Q408265,Q408535,Q409587,Q409672,Q410352,Q4120713,Q421930,Q423380,Q423751,Q423757,Q905750", , , , ,trouble lié à l'usage de substance,Q7632070, , ,305.90, ,C0013146, ,C16522,https://fr.wikipedia.org/wiki/Abus_de_substances,type d'abus,abus substantiel
klebsiellose,Q3197774, , , , , , , , ,infection,Q166231, , ,482.0,J15.0,C0022729,D007710, ,https://fr.wikipedia.org/wiki/Klebsiellose,infection bactérienne à Klebsiella pneumonia,pneumonie à Klebsiella
cancer de l'urètre,Q3199902, , , , , , , , , , , , ,189.3,C68.0,"C0153620,C0700101", ,"C7507,C9106", , , 
épilepsie du lobe frontal,Q3204645, , ,lévétiracétam,Q417227, , , , , , , , , , ,C0085541,D017034, , , ,épilepsie frontale
maladie du motoneurone,Q3221083, , , , , , , , , , , , ,335.2,"G12.2,G12.20",C0085084,D016472, ,https://fr.wikipedia.org/wiki/Maladie_des_motoneurones, ,maladie des motoneurones
leucostase,Q3237103, , , , , , , , , , , , , , ,C0282548,D018921,C4062,https://fr.wikipedia.org/wiki/Leucostase, , 
cancer du rein,Q3242950, , ,"acide zolédronique monohydraté,axitinib,bevacizumab,cabozantinib,erlotinib,lenvatinib,lomustine,nivolumab,pazopanib,sorafénib,sunitinib,temsirolimus,vinblastine,évérolimus","Q282629,Q28852343,Q413299,Q415378,Q417542,Q418369,Q421052,Q421136,Q4830631,Q6523413,Q7041828,Q7157043,Q7699074,Q795057", , , , , , , , ,189.0,C64,"C0022665,C0494158,C0740457,C1378703", ,"C120456,C3150,C7548",https://fr.wikipedia.org/wiki/Cancer_du_rein, , 
ostéochondrodysplasie,Q3251367, , , , , , , , , , , , ,756.4,Q78.9,"C0008449,C0029422",D010009,"C34466,C84978", , ,Ostéochondrodysplasies
Vascularite livédoïde,Q3257123, , , , , , , , , , , , ,709.1,L95.0, ,D000090122, , , ,vascularite hyalinisante segmentair
balanoposthite,Q3270174, , , , , , , , , , , , ,607.1,N47.6,C0004691, , , ,inflammation du gland et du prépuce,balano-posthite
