diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
Gliomatosis cerebri,Q1531482, , , , , , , , , , , , , ,C71.0,C0334576, ,C4318,https://es.wikipedia.org/wiki/Gliomatosis_cerebri, , 
Endocarditis de Libman-Sacks,Q1532243, , , , , , , , , , , , , , ,C0242380, , ,https://es.wikipedia.org/wiki/Endocarditis_de_Libman-Sacks, , 
Enfermedad de Scheuermann,Q1532790, , , , , , , , , , , , ,732.0,"M42.0,M42.00",C0036310,D012544,C34999,https://es.wikipedia.org/wiki/Enfermedad_de_Scheuermann, , 
Glomerulonefritis postestreptocócica,Q1538490, , , , , , , , , , , , ,580.0, ,"C0341692,C0403414", ,C35443,https://es.wikipedia.org/wiki/Glomerulonefritis_posestreptoc%C3%B3cica, ,"Glomerulonefritis postestreptococica,Glomerulonefritis postinfecciosa,Glomerulonefritis proliferativa aguda"
trombocitosis,Q1542410, , ,"Anagrelida,Clorambucil,Hidroxicarbamida,Q15211075,Q7383611","Q15211075,Q212272,Q408163,Q415939,Q7383611", , , , , , , , ,289.9, ,"C0836924,C0857460",D013922,C35530,https://es.wikipedia.org/wiki/Trombocitosis, , 
vulvitis,Q1542466,inflamación,Q101991, , , , , , , , , , , ,N76.2,C0042996,D014847, ,https://es.wikipedia.org/wiki/Vulvitis,enfermedad de la vulva, 
infarto del bazo,Q1545572, , , , , , , , , , , , ,289.59,D73.5,C0037998,D013159, , , ,"infarto bazal,infarto de bazo"
Linfangioma,Q1545750, , , , ,Q6708268,Q6708268, , , , , , ,228.1,D18.1,"C0024221,C0398368",D008202,C8965,https://es.wikipedia.org/wiki/Linfangioma, , 
Esteatohepatitis no alcohólica,Q1546498, , , , , , , , , , , , ,571.8, ,C0400966,D065626,C84444,https://es.wikipedia.org/wiki/Esteatohepatitis_no_alcoh%C3%B3lica, ,Esteatohepatitis no alcoholica
Q1547640,Q1547640, , , , , , , , , , ,Q7900632,Q7900632,277.89, ,"C1263739,C1829844", ,C101334, , , 
hemoglobinuria,Q1553850, , , , , , , , , , , , ,791.2,R82.3,C0019048,D006456,C34677,https://es.wikipedia.org/wiki/Hemoglobinuria, , 
distonía de la mano,Q1558317, , , , , , , , , , , , ,333.84, ,C0154676, , , , ,calambre del escribiente
Síndrome HELLP,Q1563513, , , , , , , , , , , , , ,O14.2,C0162739,D017359,C84750,https://es.wikipedia.org/wiki/S%C3%ADndrome_HELLP, ,"HELLP,Sindrome HELLP,Sindrome de HELLP,Síndrome de HELLP"
Síndrome hepatopulmonar,Q1569573, , , , , , , , , , , , ,"417.8,573.5",K76.81,C0600452,D020065, ,https://es.wikipedia.org/wiki/S%C3%ADndrome_hepatopulmonar,Enfermedad,Sindrome hepatopulmonar
Neuritis vestibular,Q1571398,"nistagmo,náusea,vértigo,vómito","Q10686316,Q127076,Q186889,Q220989", , , , , , ,herpes simple,Q6473911,"Q1729215,exploración física,neuroimagen","Q1729215,Q551875,Q835153","078.81,386.12","A88.1,H81.2,H81.20",C0751908,D020338, ,https://es.wikipedia.org/wiki/Neuritis_vestibular, , 
Enfermedad de Paget de seno,Q1572384, , ,"Q2823312,Q627499","Q2823312,Q627499",osteítis deformante,Q2035074, , , , , , , , ,C1368019,D010144,C7073,https://es.wikipedia.org/wiki/Enfermedad_de_Paget_de_seno, ,"Enfermedad de Paget del pezon,Enfermedad de Paget del pezón"
encefalopatía de Wernicke,Q1573307, , ,Vitamina B1,Q83187, , , , , , , , ,265.1,E51.2,C0043121,D014899, ,https://es.wikipedia.org/wiki/Encefalopat%C3%ADa_de_Wernicke,enfermedad neurológica y eventualmente psiquiátrica,"Encefalopatia de Gayet Wernicke,Encefalopatia de Gayet-Wernicke,Encefalopatia de Wernicke,Encefalopatia de Wernicke-Korsakoff,Encefalopatía de Gayet Wernicke,Encefalopatía de Wernicke-Korsakoff,Enfermedad de Wernicke,Enfermedad de Wernicke Korsakoff,Enfermedad de Wernicke-Korsakoff,Sindrome de Wernicke Korsakoff,Sindrome de Wernicke Korsakov,Sindrome de Wernicke-Korsakoff,Sindrome de Wernicke-Korsakov,Síndrome de Wernicke Korsakov,Síndrome de Wernicke-Korsakoff,Síndrome de Wernicke-Korsakov,Wernicke Korsakoff"
Q1574609,Q1574609, , , , , , , , , , , , , , ,"C0241908,C0403440",C562476, , , , 
estenosis de la carótida,Q1576205, , ,Clopidogrel,Q410237, , , , , , , , ,433.10, ,C0007282,D016893,C95804, , ,estenosis de la arteria carótida
estenosis uretral,Q1585753, , , , , , , , , , , , ,"598.8,598.9", ,"C0029752,C0041974",D014525,C79821,https://es.wikipedia.org/wiki/Estenosis_uretral, , 
litiasis urinaria,Q1585769, , , , , , , , , , , , ,"594,594.8,594.9","N21,N21.9",C0156264,D052878,C114688,https://es.wikipedia.org/wiki/Litiasis_urinaria,masa sólida compuestas de pequeños cristales y localizada en el aparato urinario,"Calculo (medicina),Cálculo (medicina)"
acidosis metabólica,Q1598200, , , , , , , , , , , , , , , , ,C28228,https://es.wikipedia.org/wiki/Acidosis_metab%C3%B3lica, ,acidosis metabolica
Q1613670,Q1613670,reacción alérgica,Q4732121, , , , , , , , , , , , ,"C0151436,C4049638", ,C35119, , , 
Adiposis dolorosa,Q1615557, , , , , , , , , , , , ,272.8,E88.2,C0001529,D000274,C84540,https://es.wikipedia.org/wiki/Adiposis_dolorosa, , 
hidrocistoma,Q1617386, , , , , , , , , , , , ,709.8, ,C0206672,D018251,C3760,https://es.wikipedia.org/wiki/Hidrocistoma, , 
Enfermedad de Fox-Fordyce,Q1618019, , , , , , , , , , , , ,705.82,L75.2,C0016632,D005588,C84716,https://es.wikipedia.org/wiki/Enfermedad_de_Fox-Fordyce, , 
Hematocele,Q1620444, , , , , , , , , , , , , , ,C0018931,D006398, ,https://es.wikipedia.org/wiki/Hematocele, , 
nefritis lúpica,Q1621830,inflamación,Q101991,"Prednisona,Q1996249,Q4567614,Tacrolimus,ciclofosfamida,metilprednisolona,rituximab,Ácido micofenólico","Q1996249,Q408524,Q411648,Q412323,Q417222,Q420553,Q424972,Q4567614", , , , , , , , , , ,C0024143,D008181,C34789, , , 
Q1623006,Q1623006, , ,"Q27271585,Q6666510","Q27271585,Q6666510", , , , , , , , ,"370.40,370.49,370.8","H16.2,H16.20",C0022573,D007637,C34744, , , 
úlcera corneal,Q1628473, , ,"Ofloxacino,Q27160153,Sulfacetamida","Q2022983,Q27160153,Q411447", , , , , , , , ,"370.0,370.00","H16.0,H16.00",C0010043,D003320,C50515,https://es.wikipedia.org/wiki/%C3%9Alcera_corneal, ,ulcera corneal
hiperostosis,Q1632552, , , , , , , , , , , , ,733.99,"M89.3,M89.30",C0020492,D015576,C34712,https://es.wikipedia.org/wiki/Hiperostosis, , 
Telangiectasia,Q1634800, , , , , , , , , , , , , , ,"C0039446,C1138421",D013684,C28194,https://es.wikipedia.org/wiki/Telangiectasia, , 
Q1634879,Q1634879, , , , , , , , , , , , ,323.9, ,C0014070,D004679,C34580, , , 
Hipopion,Q1638140, , , , , , , , , , , , ,364.05,H20.05,C0020641, ,C50593,https://es.wikipedia.org/wiki/Hipopion, , 
adenoiditis,Q1640292, , , , , , , , , , , , ,474.01,J35.02,C0396023, , ,https://es.wikipedia.org/wiki/Adenoiditis,inflamación del tejido adenoide,"adenoiditis aguda,adenoiditis cronica,adenoiditis crónica"
Hidroftalmía,Q1640324, , , , , , , , , , , , ,"743.2,743.20",Q15.0,"C0020302,C0423221",D006871,C50648,https://es.wikipedia.org/wiki/Hidroftalm%C3%ADa,Enfermedad humana,"Buftalmia,Buftalmos,Buftalmía,Hidroftalmia,Hidroftalmos"
hipermovilidad,Q1641042, , , , , , , , , , , , ,728.5,M35.7,"C0086437,C0152093,C0158359", , ,https://es.wikipedia.org/wiki/Hipermovilidad,aumento exagerado de la movilidad de las articulaciones,"hiperlaxitud,hiperlaxitud articular"
hiperfosfatemia,Q1641062, , ,"Acetato de calcio,Carbonato de lantano,Q15628111,Sevelamer","Q15628111,Q409251,Q421317,Q904153", , , , , , , , , , ,"C0085681,C0553706",D054559,C113750,https://es.wikipedia.org/wiki/Hiperfosfatemia,nivel elevado de fosfato en la sangre, 
crisis hipertensiva,Q1641132, , ,"Captopril,Diazóxido,Enalapril,Fenoxibenzamina,Fentolamina,Labetalol,Minoxidil,Q2357007,Q3332124,hidralazina","Q2357007,Q3332124,Q419824,Q419987,Q420009,Q420360,Q421119,Q422185,Q424165,Q958087", , , , , , , , , , ,C0020540,D006974,C3118,https://es.wikipedia.org/wiki/Crisis_hipertensiva, , 
Osteoartropatía hipertrófica pulmonar,Q1641153,acropaquia,Q1340669, , , , , , , , , , ,731.2,M89.4,C0029412,D010005, ,https://es.wikipedia.org/wiki/Osteoartropat%C3%ADa_hipertr%C3%B3fica, ,"Enfermedad de Bamberger-Marie,Enfermedad de Marie,Osteoartropatia de Bamberger-Marie,Osteoartropatia hipertrofica pulmonar,Osteoartropatia pulmonar hipertrofica,Osteoartropatia pulmonar hipertrófica,Osteoartropatía de Bamberger-Marie,Osteoartropatía pulmonar hipertrofica,Osteoartropatía pulmonar hipertrófica"
Q1641171,Q1641171,náusea,Q186889, , , , , , , , , , ,278.4,E67.3,C1442839, , , , , 
hipofosfatemia,Q1641384, , , , , , , , , , , , , , ,C0085682,D017674,C37977,https://es.wikipedia.org/wiki/Hipofosfatemia,nivel anormalmente bajo de fosfato en la sangre, 
hemoglobinopatía,Q1642147,Q77836916,Q77836916, , , , , , , , , , ,282.7,"D56.0,D56.1,D56.2,D56.3,D56.4,D56.8,D56.9,D57.0,D57.1,D57.2,D57.3,D57.8,D58.0,D58.1,D58.2,D58.8,D58.9",C0019045,D006453,C3092,https://es.wikipedia.org/wiki/Hemoglobinopat%C3%ADa, ,hemoglobinopatia
linfohistiocitosis hemofagocítica,Q1642170, , , , , , , , , , , , , ,D76.1,C0024291,D051359,C34792,https://es.wikipedia.org/wiki/Linfohistiocitosis_hemofagoc%C3%ADtica, ,"Linfohistiocitosis hemofagocitica,hemofagocitosis"
Síndrome de Ramsay Hunt,Q1648128,"Parálisis facial,parálisis,tinnitus,vértigo","Q10686316,Q107231,Q192309,Q7562539", , ,Síndrome de Ramsay-Hunt,Q2697371, , , , , , ,"053.11,351.8",B02.21,C0017409,D016697,C84763,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Ramsay_Hunt, ,Sindrome de Ramsay Hunt
Q1670952,Q1670952, , , , , , , , , , , , , ,H49.0,C0028866,D015840,C27597, , , 
Q1688222,Q1688222, , , , , , , , , , , , , , , , , , , , 
Q1691351,Q1691351, , , , , , , , , , , , ,272.8,E88.2,C0023801,D008068,C3193, , , 
Trombosis de la vena porta,Q1704044, , , , , , , , , , , , ,452,I81,C0155773, ,C78565,https://es.wikipedia.org/wiki/Trombosis_de_la_vena_porta, , 
Incompatibilidad Rh,Q1712331, , , , , , , , , , , , , , ,C0035404,D012203,C113150,https://es.wikipedia.org/wiki/Incompatibilidad_Rh, , 
megaesófago,Q1713499, , , , , , , , ,acalasia,Q661015, , , , ,C0025164, ,C34811,https://es.wikipedia.org/wiki/Megaes%C3%B3fago, ,megaesofago
Oftalmoplejía,Q1723331, , , , , , , , , , , , ,378.56, ,"C0029089,C0155338,C0751401",D009886,C79697,https://es.wikipedia.org/wiki/Oftalmoplejia, ,"Oftalmoplegia,Oftalmoplejia"
somatostatinoma,Q1736456, , , , , , , , , , , , ,235.5,E16.8,C0037661,D013005,C3379,https://es.wikipedia.org/wiki/Somatostatinoma, , 
cavernoma,Q1737261, , , , , , , , , , , , , ,D18.0,C0018920,D006392,C3086,https://es.wikipedia.org/wiki/Cavernoma,malformación vascular,"hemangioma cavernoso,malformacion cavernosa,malformación cavernosa"
Q1746841,Q1746841, , , , , , , , , , , , , , ,C0474740, ,C5414, , , 
Q1749931,Q1749931, , , , , , , , , , , , ,171.9, ,C1306573, ,C9150, , , 
enfermedad de Carrión,Q1750104, , , , , , , , ,infección,Q166231, , , ,A44.0,"C0029307,C0348974", ,C128441,https://es.wikipedia.org/wiki/Enfermedad_de_Carri%C3%B3n,"enfermedad infecciosa, encuadrada dentro de las bartonelosis","fiebre de la Oroya,verruga peruana"
Síndrome de Pancoast-Tobias,Q1750884, , , , , , , , , , , , , , ,"C0030271,C0549471",D010178,"C55815,C7527",https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Pancoast-Tobias, ,Sindrome de Pancoast-Tobias
mielofibrosis con metaplasia mieloide,Q1752571, , ,"Busulfan,Pomalidomida,Q420056,Q7383611,azacitidina,deferasirox,lenalidomida,talidomida","Q203174,Q348922,Q416451,Q420056,Q425681,Q5251502,Q7227206,Q7383611", , , , , , , , ,"238.76,289.83","D47.4,D75.81","C0001815,C0026987",D055728,"C2862,C3248",https://es.wikipedia.org/wiki/Mielofibrosis_con_metaplasia_mieloide, ,"Mielofibrosis,osteomielofibrosis"
Megacolon,Q1754226, , , , , , , , , , , , ,564.7,"K59.3,K59.39",C0025160,D008531,C34810,https://es.wikipedia.org/wiki/Megacolon, , 
alergia al látex,Q1754830, , , , , , , , ,látex,Q244680, , ,"989.82,995.3,V15.07", , ,D020315, , , , 
enfermedad neurodegenerativa,Q1755122, , ,Q907853,Q907853, , , , , , , , , ,G31.9,C0524851,D019636,C27090,https://es.wikipedia.org/wiki/Enfermedad_neurodegenerativa, ,"neurodegeneracion,neurodegeneración"
Q1755457,Q1755457, , , , , , , , , , , , ,726.64,"M76.5,M76.50",C0158317, , , , , 
Ictericia del recién nacido,Q1755487, , , , , , , , ,superfluo,Q21262209, , ,"774.5,774.6",P59.9,"C0022353,C1859236",D007567,C99246,https://es.wikipedia.org/wiki/Ictericia_del_reci%C3%A9n_nacido,Signo clínico caracterizado por la coloración amarillenta de la piel y mucosas de un recién nacido debida a un aumento de la bilirrubina,Ictericia del recien nacido
ránula,Q1756640, , , , , , , , , , , , ,527.6,K11.6,"C0026686,C2242813",D011900,"C127828,C27649",https://es.wikipedia.org/wiki/R%C3%A1nula,"tumefacción de tejido conjuntivo, encontrado específicamente en el piso de la boca","mucocele de la glándula salival,mucocele de las glándulas salivales,quiste salival"
síndrome miasténico de Lambert-Eaton,Q1756898, , , , , , , , , , , , ,358.3,"G70.80,G73.1",C0022972,D015624,C3155,https://es.wikipedia.org/wiki/S%C3%ADndrome_miast%C3%A9nico_de_Lambert-Eaton, ,"Miastenia de Lambert-Eaton,Sindrome de Eaton Lambert,Sindrome de Eaton-Lambert,Sindrome de Lambert-Eaton,Sindrome miastenico de Eaton Lambert,Sindrome miastenico de Eaton-Lambert,Sindrome miastenico de Lambert-Eaton,Sindrome miasténico de Eaton Lambert,Síndrome de Eaton-Lambert,Síndrome miastenico de Eaton Lambert,Síndrome miastenico de Eaton-Lambert,Síndrome miasténico de Eaton Lambert,Síndrome miasténico de Eaton-Lambert,sindrome miasténico de Eaton-Lambert,síndrome de Eaton Lambert,síndrome de Lambert-Eaton"
Q1757359,Q1757359, , , , ,Q2938099,Q2938099, , , , , , ,306.2, ,C0027821,D009449, , , , 
pancitopenia,Q1757427, , , , , , , , , , , , ,"284.1,284.89",D61.81,C0030312,D010198,"C34889,C80693",https://es.wikipedia.org/wiki/Pancitopenia, , 
síndrome de Lown-Ganong-Levine,Q1758283, , , , , , , , , , , , ,426.81,I45.6,"C0024054,C1862387",D008151, ,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Lown-Ganong-Levine, ,sindrome de Lown-Ganong-Levine
error congénito del metabolismo,Q1758393, , ,Biotina,Q181354, , , , , , , , , , ,C0025521,D008661,C34816,https://es.wikipedia.org/wiki/Error_cong%C3%A9nito_del_metabolismo,clase de enfermedades metabólicas,"enfermedad metabolica congenita,enfermedad metabolica genetica,enfermedad metabolica hereditaria,enfermedad metabólica congénita,enfermedad metabólica genética,error congenito del metabolismo,error metabolico,error metabólico,errores congenitos del metabolismo,errores congénitos del metabolismo,errores metabolicos,errores metabólicos"
Micetoma,Q1759514, , , , , , , , , , , , ,117.4, ,C2350621, , ,https://es.wikipedia.org/wiki/Eumicetoma, , 
Oncocitoma,Q1760202, , , , , , , , , , , , , , ,C1510502,D018249,C3759,https://es.wikipedia.org/wiki/Oncocitoma, , 
Macroglobulinemia de Waldenstrom,Q1778287,macroglobulinemia,Q4118092,"Bendamustina,Bortezomib,Ibrutinib,Idelalisib,lenalidomida,rituximab,talidomida","Q203174,Q412323,Q419319,Q425681,Q425745,Q5908266,Q5984881", , , , , , , , ,273.3,C88.0,"C0024419,C0334633,C2936755",D008258,"C115212,C3212,C80307",https://es.wikipedia.org/wiki/Macroglobulinemia_de_Waldenstr%C3%B6m,metastasis,Macroglobulinemia de Waldenström
Síndrome compartimental,Q1778968, , , , , , , , , , , , ,"958.8,958.90",T79.A0,C0009492,D003161,C118422,https://es.wikipedia.org/wiki/S%C3%ADndrome_compartimental,sindrome de compatimiento, 
conectivopatía,Q1779300,inflamación,Q101991,"Etanercept,Q27114267,Q410789,Q6724151","Q27114267,Q410789,Q415343,Q6724151", , , , , , , , , , ,C0009782,D003240,C26729,https://es.wikipedia.org/wiki/Conectivopat%C3%ADa,enfermedad que afecta al tejido conectivo,"Conectivopatia,enfermedad del tejido conectivo"
Insuficiencia tricuspídea,Q1780241,insuficiencia cardíaca,Q181754, , , , , , , , , , , , ,C0040961,D014262,"C50842,C50843",https://es.wikipedia.org/wiki/Insuficiencia_tricusp%C3%ADdea, ,Insuficiencia tricuspidea
enfermedad de Baló,Q1783645, , , , , , , , , , , , ,341.1,"G31.81,G37.0,G37.5","C0004712,C0007795,C0205710", ,"C35257,C84670",https://es.wikipedia.org/wiki/Enfermedad_de_Bal%C3%B3, ,"Encefalitis periaxial concentrica,Encefalitis periaxial concéntrica,Enfermedad de balo,Esclerosis Concentrica de Balo,Esclerosis Concéntrica de Balo,Leucoencefalitis Periaxial Concentrica,Leucoencefalitis Periaxial Concéntrica"
cáncer de cabeza y cuello,Q1783924, , ,"5-fluorouracilo,Carboplatino,Cisplatino,Docetaxel,Hidroxicarbamida,Metotrexato,Pilocarpina,Q27032359,Vinblastina","Q212272,Q238512,Q27032359,Q282629,Q411461,Q412415,Q415588,Q420436,Q422232", , ,fumar,Q662860, , , , , , ,C0018671, ,C3077,https://es.wikipedia.org/wiki/C%C3%A1ncer_de_cabeza_y_cuello, ,"cancer de cabeza y cuello,cancer de cuello y cabeza,cancer de la cabeza y el cuello,cancer de las vias aerodigestivas superiores,cáncer de cuello y cabeza,cáncer de la cabeza y el cuello,cáncer de las vías aerodigestivas superiores"
Q1785791,Q1785791, , , , , , , , , , , , , ,D48.0,C0206638,D018212,C121932, , , 
acrocefalosindactilia,Q1786496, , , , , , , , , , , , ,755.55, ,C1510455,D000168,C34348,https://es.wikipedia.org/wiki/Acrocefalosindactilia,craneosinostosis sindrómica causada por mutaciones puntuales genéticas,acrocefalopilidactilia
Craneofaringioma,Q1786513, , , , , , , , , , , , , , ,C0010276,D003397,C2964,https://es.wikipedia.org/wiki/Craneofaringioma,Cáncer cerebral, 
Q1786851,Q1786851, , , , , , , , , , , , ,"703.8,757.0",L60.5,C0221348,D056684,C85238, , , 
seminoma,Q1786953, , , , , , , , , , , , , , ,C0036631,D018239,C9309,https://es.wikipedia.org/wiki/Seminoma, , 
Crioglobulinemia,Q1790371, , ,rituximab,Q412323, , , , , , , , ,273.2,D89.1,C0010403,D003449,C26736,https://es.wikipedia.org/wiki/Crioglobulinemia,alodinia, 
Q1792224,Q1792224,letargo,Q15637420, , , , , , ,infección,Q166231, , , , , , , , , , 
irritación cutánea,Q1799146, , , , , , , , , , , , ,692.9,"L24,L24.9",C0162823,D017453,C27151, , ,"irritacion cutanea,irritacion de la piel,irritacion dermatologica,irritación de la piel,irritación dermatológica"
osteoblastoma,Q1807280, , , , , , , , , , , , , ,"D16.0,D16.1,D16.3,D16.4,D16.5,D16.6,D16.7,D16.8",C0029417,D018215,C3294, , , 
cáncer de vagina,Q1807522, , , , , , , , , , , , ,184.0,C52,"C0042237,C0042258,C0750081", ,"C3437,C7410",https://es.wikipedia.org/wiki/C%C3%A1ncer_de_vagina, ,"Cancer de vagina,Cancer vaginal,Cáncer vaginal"
edema macular,Q1813737, , ,"Aflibercept,Bevacizumab,Ranibizumab,dexametasona,triamcinolona","Q1074056,Q413299,Q414270,Q422252,Q4689286", , , , , , , , , , ,C0271051,D008269,C35468,https://es.wikipedia.org/wiki/Edema_macular, , 
Q1815985,Q1815985, , , , , , , , , , , , ,335.23, ,C0033790,D020828,C129934, , , 
Cáncer de peritoneo,Q1816041, , , , , , , , , , , , , , ,C1514428, ,C40022,https://es.wikipedia.org/wiki/C%C3%A1ncer_de_peritoneo, , 
leucodistrofia,Q1821559, , , , , , , , , , , , ,330.0, ,C0023520, ,C61253,https://es.wikipedia.org/wiki/Leucodistrofia, , 
gastritis atrófica,Q1826391, , , , , , , , , , , , ,"535.1,535.10,535.11",K29.4,"C0017154,C0156073",D005757,C7405,https://es.wikipedia.org/wiki/Gastritis_atr%C3%B3fica,factores de riesgo, 
liposarcoma,Q1827425, , , , , , , , , , , , , , ,C0023827,D008080,C3194,https://es.wikipedia.org/wiki/Liposarcoma, , 
Q1859754,Q1859754, , , , , , , , , , , , , , , , , , , , 
pinguécula,Q1862031, , , , , , , , , , , , ,372.51,H11.15, ,D059407,C129468,https://es.wikipedia.org/wiki/Pingu%C3%A9cula, ,Pinguecula
leucocoria,Q1862805, , , , , , , , , , , , ,360.44,H44.53,C0152458, , ,https://es.wikipedia.org/wiki/Leucocoria, , 
cáncer de los ganglios linfáticos,Q1868001, , , , , , , , , , , , ,239.89, ,C0948627, ,C35812, , , 
fascitis,Q1870975, , , , , , ,fumar,Q662860, , , , ,729.4,M72.9,C0015645,D005208,C50559,https://es.wikipedia.org/wiki/Fascitis, , 
Q1872670,Q1872670, , , , , , , , , , , , ,373.12,H00.02,C0085690, , , , , 
cáncer de tráquea,Q1875764, , , , , , , , , , , , ,162.0,C33,C0153489, ,C9346,https://es.wikipedia.org/wiki/C%C3%A1ncer_de_tr%C3%A1quea, ,"cancer de traquea,cancer traqueal,carcinoma de traquea,carcinoma de tráquea,carcinoma traqueal,cáncer traqueal"
oligospermia,Q1876491, , , , , , , , , , , , ,606.1,"N46.1,N46.11",C0028960,D009845,C34860,https://es.wikipedia.org/wiki/Oligospermia, ,oligozoospermia
Tinea barbae,Q1887877, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Tinea_barbae, ,"Sicosis de la barba,Tiña del barbero"
carencia alimentaria,Q1890194, , ,"manganeso,selenio","Q731,Q876", , , , ,malnutrición,Q12167, , ,"269.8,269.9",E40.E46,C0011156,D003677, ,https://es.wikipedia.org/wiki/Carencia_alimentaria, ,deficiencia nutricional
síndrome mieloproliferativo crónico,Q1898104, , ,"Anagrelida,Fenilbutirato de sodio","Q408163,Q7553358", , , , , , , , ,238.79,D47.1,C0282609,D009196,C35370,https://es.wikipedia.org/wiki/S%C3%ADndrome_mieloproliferativo_cr%C3%B3nico, ,"Sindrome mieloproliferativo,Sindrome mieloproliferativo cronico,Sindrome mieloproliferativo crónico,Síndrome mieloproliferativo,Síndrome mieloproliferativo cronico,neoplasia mieloproliferativa"
rabdomiosarcoma,Q1898141, , ,"Actinomicina,Dacarbacina,Etopósido,Melfalán,ciclofosfamida,vincristina","Q186127,Q2298283,Q408524,Q408977,Q416975,Q418817", , , , , , , , , , ,C0035412,D012208,C3359,https://es.wikipedia.org/wiki/Rabdomiosarcoma,tumor maligno de músculo estriado, 
cáncer vulvar,Q1908194, , , , , , , , , , , , ,184.4,"C51,C51.9","C0042995,C0375071", ,"C3443,C7502", , ,"cáncer de la vulva,cáncer de vulva"
Síndrome de aspiración de meconio,Q1918881, , , , , , , , , , , , ,770.1,"P24.0,P24.00,P24.01",C0025048,D008471,C87093,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_aspiraci%C3%B3n_de_meconio, ,"Aspiracion neonatal de meconio,Aspiración neonatal de meconio,Sindrome de aspiracion de meconio,Sindrome de aspiración de meconio,Síndrome de aspiracion de meconio"
Q1934513,Q1934513, , ,Ketoconazol,Q407883, , , , , , , , ,690.11,L21.0,C0221244, , , , , 
Síndrome de Conn,Q1939330, , ,Espironolactona,Q422188,hiperaldosteronismo,Q1640860, , , , , , ,255.12,"E26.0,E26.01",C1384514, ,C34510,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Conn,Condición médica,"Hiperaldosteronismo primario,Sindrome de Conn"
Mioma,Q1941101, , , , , , , , , , , , , ,D21,C0027086,D009214,C4882,https://es.wikipedia.org/wiki/Mioma,tumor benigno de células musculares,Tumor muscular benigno
psicosis inducida por sustancias,Q2151786, , , , , , , , , , , , ,293.89, ,C0154334, , , , ,"fármaco-psicosis,psicosis inducida por fármacos"
Q2152449,Q2152449, , ,"Astemizol,Azelastina,Nedocromilo,Olopatadina,Q2240116,Q27107089,Q3800087,Q3837481,Q417654,Q6807292,Q7162004,Q771975","Q2240116,Q27107089,Q3267092,Q3800087,Q3837481,Q416706,Q417654,Q419820,Q423437,Q6807292,Q7162004,Q771975", , , , , , , , ,372.39, ,C0009769, ,C34507, , , 
Síndrome nefrótico congénito,Q2160802, , , , , , , , , , , , , ,N04,C3501848,C535761,C35337,https://es.wikipedia.org/wiki/S%C3%ADndrome_nefr%C3%B3tico_cong%C3%A9nito, ,Sindrome nefrotico congenito
Q2161046,Q2161046, , , , , , , , , , , , ,136.0,L94.6,C0001860,D000387,C84544, , , 
síndrome de Sézary,Q2165399, , , , , , , , , , , , ,202.2,"C84.1,C84.10",C0036920,D012751,C3366,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_S%C3%A9zary, ,"sindrome de Sezary,sindrome de Sézary,síndrome de Sezary"
queratosis seborreica,Q2166371, , ,peróxido de hidrógeno,Q171877, , , , , , , , ,702.1,"L82,L82.1",C0022603,D017492,C9006,https://es.wikipedia.org/wiki/Queratosis_seborreica, ,verruga seborreica
Q2179162,Q2179162, , , , , , , , , , , , , ,L74.1,C3241961, , , , , 
Q2184304,Q2184304, , ,"Q144085,clonazepam","Q144085,Q407988", , , , , , , , ,307.21,F95.0,C0040702, ,C116767, , , 
esofagitis péptica,Q2184368, , ,"Cimetidina,Famotidina,Hidróxido de magnesio,Nizatidina,Q27269528,Q4737377,Q5018826,carbonato de calcio,ion carbonato","Q1188290,Q23767,Q27104479,Q27269528,Q407548,Q409492,Q411159,Q4737377,Q5018826", , , , , , , , ,530.11, ,C0014869,D004942, , , ,reflujoesofagitis
timpanosclerosis,Q2199494, , , , , , , , , , , , ,"385.00,385.09",H74.0,C0155477,D063371, , , , 
Síndrome de Miller-Dieker,Q2200977, , , , , , , , , , , , , ,Q93.88,C0265219, ,C124852,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Miller-Dieker, ,Sindrome de Miller-Dieker
enfermedad neuromuscular,Q2246789, , , , , , , , , , , , ,"358,358.9",G70.9,C0027868,D009468, , ,neuropatía que afecta los nervios que controlan los músculos voluntarios, 
agnosia asociativa,Q2254511, , , , , , , , , , , , , , , , , , , ,agnosia visual asociativa
aneurisma de aorta abdominal,Q2256736, , , , , , , , , , , , , , ,C0162871,D017544,C27000,https://es.wikipedia.org/wiki/Aneurisma_de_aorta_abdominal,enfermedad vascular, 
Q2259421,Q2259421, , , , , , , , , , , , ,708.8,L50.8,C0524988,D019873, , , , 
membrana epirretiniana,Q2282783, , , , , , , , , , , , ,"362.56,362.89", ,C0339543,D019773, ,https://es.wikipedia.org/wiki/Membrana_epirretiniana, ,Membrana epiretinal
